ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-20 21:37:00,VR Queen Street Auckland,2026-09-26,1 King Bed,285,USD,True,Room Only,53
2026-09-20 21:37:00,VR Queen Street Auckland,2026-10-03,1 King Bed with Balcony,277,USD,True,Room Only,56
2026-09-20 21:37:00,VR Queen Street Auckland,2026-10-06,King Room With Marina View,467,USD,False,Room Only,31
2026-09-20 21:37:00,VR Queen Street Auckland,2026-10-13,Twin Room,314,USD,False,Room Only,73
2026-09-20 21:37:00,VR Auckland City,2026-09-26,Studio Apartment,102,USD,False,Room Only,27
2026-09-20 21:37:00,VR Auckland City,2026-10-03,Studio Apartment,79,USD,False,Room Only,24
2026-09-20 21:37:00,VR Auckland City,2026-10-06,Studio Apartment,70,USD,False,Room Only,32
2026-09-20 21:37:00,VR Auckland City,2026-10-13,Studio Apartment,58,USD,False,Room Only,31
2026-09-20 21:37:00,Shakespeare Hotel Auckland,2026-09-26,Double Room,231,USD,False,Room Only,50
2026-09-20 21:37:00,Shakespeare Hotel Auckland,2026-10-03,Triple Room,294,USD,False,Room Only,45
2026-09-20 21:37:00,Shakespeare Hotel Auckland,2026-10-06,Superior Twin Room,159,USD,False,Room Only,68
2026-09-20 21:37:00,Shakespeare Hotel Auckland,2026-10-13,Standard Twin Room,149,USD,False,Room Only,84
2026-09-20 21:37:00,Auckland City Hotel,2026-09-26,Standard Twin Room,65,USD,False,Room Only,79
2026-09-20 21:37:00,Auckland City Hotel,2026-10-03,Standard Queen Room,68,USD,False,Room Only,73
2026-09-20 21:37:00,Auckland City Hotel,2026-10-06,Standard Queen Room,68,USD,False,Room Only,108
2026-09-20 21:37:00,Auckland City Hotel,2026-10-13,Standard Twin Room,63,USD,False,Room Only,109
2026-09-20 21:37:00,ibis budget Auckland Central,2026-09-26,Double Studio,60,USD,False,Room Only,22
2026-09-20 21:37:00,ibis budget Auckland Central,2026-10-03,Double Studio,62,USD,False,Room Only,26
2026-09-20 21:37:00,ibis budget Auckland Central,2026-10-06,Double Studio,49,USD,False,Room Only,38
2026-09-20 21:37:00,ibis budget Auckland Central,2026-10-13,Twin Studio,58,USD,False,Room Only,28
2026-09-20 21:37:00,The Quadrant Hotel & Suites Auckland,2026-09-26,Deluxe Queen Studio,72,USD,False,Room Only,37
2026-09-20 21:37:00,The Quadrant Hotel & Suites Auckland,2026-10-03,Deluxe Queen Studio,79,USD,False,Bed and Breakfast,29
2026-09-20 21:37:00,The Quadrant Hotel & Suites Auckland,2026-10-06,Deluxe Queen Studio,65,USD,False,Room Only,45
2026-09-20 21:37:00,The Quadrant Hotel & Suites Auckland,2026-10-13,Classic One Bedroom Apartment,56,USD,False,Room Only,51
2026-09-20 21:37:00,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 2 Double Beds",98,USD,True,Room Only,24
2026-09-20 21:37:00,Copthorne Hotel Auckland City,2026-10-03,"Superior Room, 1 King Bed",88,USD,False,Room Only,57
2026-09-20 21:37:00,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",61,USD,False,Room Only,64
2026-09-20 21:37:00,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",64,USD,False,Room Only,32
2026-09-20 21:37:00,Albion Hotel Auckland,2026-09-26,Standard Double Room,61,USD,True,Room Only,8
2026-09-20 21:37:00,Albion Hotel Auckland,2026-10-03,Triple Studio,72,USD,False,Room Only,26
2026-09-20 21:37:00,Albion Hotel Auckland,2026-10-06,Standard Double Room,48,USD,False,Room Only,24
2026-09-20 21:37:00,Albion Hotel Auckland,2026-10-13,Standard Double Room,48,USD,False,Room Only,32
2026-09-20 21:37:00,Ascotia Off Queen Auckland,2026-09-26,Queen Room,77,USD,True,Room Only,30
2026-09-20 21:37:00,Ascotia Off Queen Auckland,2026-10-03,Standard King Room,59,USD,True,Room Only,40
2026-09-20 21:37:00,Ascotia Off Queen Auckland,2026-10-06,Twin Room,59,USD,True,Room Only,46
2026-09-20 21:37:00,Ascotia Off Queen Auckland,2026-10-13,Queen Room,54,USD,True,Room Only,56
2026-09-20 21:37:00,Abstract Hotel,2026-09-26,Accessible Studio,72,USD,False,Room Only,92
2026-09-20 21:37:00,Abstract Hotel,2026-10-03,Cozy Studio,85,USD,False,Room Only,89
2026-09-20 21:37:00,Abstract Hotel,2026-10-06,Little Lux Studio,63,USD,False,Room Only,96
2026-09-20 21:37:00,Abstract Hotel,2026-10-13,Cozy Studio,62,USD,False,Room Only,82
2026-09-20 21:37:00,Edit Auckland Central,2026-09-26,STUDIO Corporate King,81,USD,False,Room Only,86
2026-09-20 21:37:00,Edit Auckland Central,2026-10-03,STUDIO Corporate King,65,USD,False,Room Only,92
2026-09-20 21:37:00,Edit Auckland Central,2026-10-06,STUDIO Snug,54,USD,False,Room Only,122
2026-09-20 21:37:00,Edit Auckland Central,2026-10-13,STUDIO Snug,54,USD,False,Room Only,97
