ts_utc,hotel,checkin,room,price,currency,cancelable,meal,n_plans
2026-09-26 06:52:00,VR Auckland City,2026-09-26,Studio Apartment,87,USD,,Room Only,23
2026-09-26 06:52:00,VR Auckland City,2026-10-03,Studio Apartment,94,USD,,Room Only,61
2026-09-26 06:52:00,VR Auckland City,2026-10-06,Studio Apartment,69,USD,,Room Only,122
2026-09-26 06:52:00,VR Auckland City,2026-10-13,Studio Apartment,58,USD,,Room Only,105
2026-09-26 06:52:00,Shakespeare Hotel Auckland,2026-10-03,"Double Room, 1 Queen Bed",57,USD,,Room Only,29
2026-09-26 06:52:00,Shakespeare Hotel Auckland,2026-10-06,Double Room,56,USD,,Room Only,22
2026-09-26 06:52:00,Shakespeare Hotel Auckland,2026-10-13,Double Room,50,USD,,Room Only,37
2026-09-26 06:52:00,Auckland City Hotel,2026-10-03,Standard Twin Room,79,USD,,Room Only,102
2026-09-26 06:52:00,Auckland City Hotel,2026-10-06,Standard Queen Room,65,USD,,Room Only,659
2026-09-26 06:52:00,Auckland City Hotel,2026-10-13,Standard Queen Room,61,USD,,Room Only,471
2026-09-26 06:52:00,ibis budget Auckland Central,2026-10-03,Double Studio,65,USD,,Room Only,459
2026-09-26 06:52:00,ibis budget Auckland Central,2026-10-06,Double Studio,51,USD,,Room Only,530
2026-09-26 06:52:00,ibis budget Auckland Central,2026-10-13,Double Studio,58,USD,,Room Only,479
2026-09-26 06:52:00,The Quadrant Hotel & Suites Auckland,2026-09-26,Classic One Bedroom Apartment,106,USD,,Room Only,10
2026-09-26 06:52:00,The Quadrant Hotel & Suites Auckland,2026-10-03,Deluxe Queen Studio,83,USD,,Room Only,153
2026-09-26 06:52:00,The Quadrant Hotel & Suites Auckland,2026-10-06,Deluxe Queen Studio,69,USD,,Room Only,247
2026-09-26 06:52:00,The Quadrant Hotel & Suites Auckland,2026-10-13,Deluxe Queen Studio,62,USD,,Room Only,266
2026-09-26 06:52:00,Copthorne Hotel Auckland City,2026-09-26,"Superior Room, 1 King Bed",88,USD,,Room Only,100
2026-09-26 06:52:00,Copthorne Hotel Auckland City,2026-10-03,"Superior Room, 1 King Bed",83,USD,,Room Only,364
2026-09-26 06:52:00,Copthorne Hotel Auckland City,2026-10-06,"Superior Room, 1 King Bed",62,USD,,Room Only,448
2026-09-26 06:52:00,Copthorne Hotel Auckland City,2026-10-13,"Superior Room, 2 Double Beds",56,USD,,Room Only,301
2026-09-26 06:52:00,Albion Hotel Auckland,2026-09-26,Standard Double Room,58,USD,,Room Only,47
2026-09-26 06:52:00,Albion Hotel Auckland,2026-10-03,Triple Studio,70,USD,,Room Only,135
2026-09-26 06:52:00,Albion Hotel Auckland,2026-10-06,Standard Double Room,53,USD,,Room Only,126
2026-09-26 06:52:00,Albion Hotel Auckland,2026-10-13,Standard Double Room,47,USD,,Room Only,133
2026-09-26 06:52:00,Ascotia Off Queen Auckland,2026-09-26,Executive Room,96,USD,,Room Only,30
2026-09-26 06:52:00,Ascotia Off Queen Auckland,2026-10-03,Queen Room,54,USD,,Room Only,207
2026-09-26 06:52:00,Ascotia Off Queen Auckland,2026-10-06,Standard King Room,46,USD,,Room Only,205
2026-09-26 06:52:00,Ascotia Off Queen Auckland,2026-10-13,Queen Room,42,USD,,Room Only,287
2026-09-26 06:52:00,Abstract Hotel,2026-09-26,Cozy Studio,61,USD,,Room Only,53
2026-09-26 06:52:00,Abstract Hotel,2026-10-03,Cozy Studio,84,USD,,Room Only,149
2026-09-26 06:52:00,Abstract Hotel,2026-10-06,Cozy Studio,61,USD,,Room Only,159
2026-09-26 06:52:00,Abstract Hotel,2026-10-13,Cozy Studio,61,USD,,Room Only,160
2026-09-26 06:52:00,Edit Auckland Central,2026-09-26,Standard Studio King,75,USD,,Room Only,252
2026-09-26 06:52:00,Edit Auckland Central,2026-10-03,STUDIO Corporate King,79,USD,,Room Only,457
2026-09-26 06:52:00,Edit Auckland Central,2026-10-06,STUDIO Corporate King,60,USD,,Room Only,565
2026-09-26 06:52:00,Edit Auckland Central,2026-10-13,STUDIO Corporate King,60,USD,,Room Only,537
